120.83.111.64  ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
163.204.242.229,9999 ,高匿   ,HTTP ,广东
49.86.178.40   ,9999 ,高匿   ,HTTP ,江苏
1.197.16.50    ,9999 ,高匿   ,HTTP ,河南许昌
112.85.151.160 ,9999 ,高匿   ,HTTP ,江苏南通
27.195.216.21  ,8118 ,高匿   ,HTTP ,山东淄博
49.86.182.201  ,9999 ,高匿   ,HTTP ,江苏
163.204.243.245,9999 ,高匿   ,HTTP ,广东
182.34.32.196  ,9999 ,高匿   ,HTTP ,山东烟台
112.85.171.216 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.167.84  ,9999 ,高匿   ,HTTP ,江苏南通
163.204.243.65 ,9999 ,高匿   ,HTTP ,广东
122.193.244.2  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.169.206 ,9999 ,高匿   ,HTTP ,江苏南通
59.60.170.137  ,53281,透明   ,HTTP ,福建龙岩
116.208.52.85  ,9999 ,高匿   ,HTTP ,湖北襄阳
122.193.244.108,9999 ,高匿   ,HTTP ,江苏南通
211.146.16.146 ,80   ,透明   ,HTTP ,北京
112.85.170.246 ,9999 ,高匿   ,HTTP ,江苏南通
118.89.44.224  ,8118 ,透明   ,HTTP ,
122.193.246.57 ,9999 ,高匿   ,HTTP ,江苏南通
112.95.189.59  ,9797 ,透明   ,HTTP ,广东深圳
112.85.175.92  ,9999 ,高匿   ,HTTP ,江苏南通
125.115.180.2  ,3128 ,高匿   ,HTTP ,浙江宁波
116.208.52.54  ,9999 ,高匿   ,HTTP ,湖北襄阳
163.204.240.224,9999 ,高匿   ,HTTP ,广东
117.91.249.84  ,9999 ,高匿   ,HTTP ,江苏扬州
222.188.140.141,9999 ,高匿   ,HTTP ,江苏常州
163.204.246.244,9999 ,高匿   ,HTTP ,广东
180.103.192.24 ,9999 ,高匿   ,HTTP ,江苏淮安
112.85.173.235 ,9999 ,高匿   ,HTTP ,江苏南通
49.74.130.16   ,8123 ,高匿   ,HTTP ,江苏南京
114.227.37.205 ,8118 ,高匿   ,HTTP ,江苏常州
112.95.206.0   ,8888 ,透明   ,HTTP ,广东深圳
112.85.170.0   ,9999 ,高匿   ,HTTP ,江苏南通
14.115.105.33  ,808  ,透明   ,HTTP ,广东珠海
118.24.157.49  ,8118 ,透明   ,HTTP ,
59.32.37.237   ,61234,高匿   ,HTTP ,广东河源
113.247.252.116,3128 ,透明   ,HTTP ,湖南长沙
112.85.150.44  ,9999 ,高匿   ,HTTP ,江苏南通
124.94.192.43  ,9999 ,高匿   ,HTTP ,辽宁阜新
182.88.131.237 ,8118 ,高匿   ,HTTP ,广西南宁
120.83.123.124 ,9999 ,高匿   ,HTTP ,广东揭阳
123.146.237.127,53281,高匿   ,HTTP ,重庆
221.6.32.214   ,50514,透明   ,HTTP ,江苏南京
1.192.240.123  ,9999 ,高匿   ,HTTP ,河南郑州
111.226.228.169,8118 ,高匿   ,HTTP ,河北沧州
116.9.75.148   ,8118 ,高匿   ,HTTP ,广西南宁
27.219.77.28   ,8118 ,高匿   ,HTTP ,山东
119.162.150.192,8118 ,高匿   ,HTTP ,山东济南
115.219.182.37 ,8118 ,高匿   ,HTTP ,浙江温州
113.103.226.160,9999 ,高匿   ,HTTP ,广东中山
171.11.33.172  ,9999 ,高匿   ,HTTP ,河南
123.163.96.58  ,9999 ,高匿   ,HTTP ,河南洛阳
117.81.103.238 ,9999 ,高匿   ,HTTP ,江苏苏州
1.197.16.87    ,9999 ,高匿   ,HTTP ,河南许昌
171.83.167.190 ,9999 ,高匿   ,HTTPS,
223.241.79.234 ,8010 ,高匿   ,HTTPS,安徽芜湖
223.242.131.98 ,9999 ,高匿   ,HTTPS,安徽阜阳
210.22.176.146 ,32153,高匿   ,HTTPS,上海
116.209.58.246 ,9999 ,高匿   ,HTTPS,湖北仙桃
119.130.105.113,3128 ,透明   ,HTTPS,广东广州市天河区
218.106.98.171 ,53281,透明   ,HTTPS,江苏扬州
60.10.22.229   ,56086,高匿   ,HTTPS,河北廊坊
1.197.204.143  ,9999 ,高匿   ,HTTPS,河南济源
113.121.20.13  ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
112.85.128.146 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.168.192 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.169.112 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.170.115 ,9999 ,高匿   ,HTTPS,江苏南通
175.155.142.49 ,808  ,高匿   ,HTTPS,四川德阳
112.85.148.46  ,9999 ,高匿   ,HTTPS,江苏南通
122.193.230.204,9999 ,高匿   ,HTTPS,江苏南通
60.13.42.32    ,9999 ,高匿   ,HTTPS,甘肃平凉
113.121.20.178 ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
112.85.171.102 ,9999 ,高匿   ,HTTPS,江苏南通
222.89.32.132  ,9999 ,高匿   ,HTTPS,河南济源
210.26.64.44   ,3128 ,透明   ,HTTPS,甘肃兰州
112.87.65.172  ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.151.83  ,9999 ,高匿   ,HTTPS,江苏南通
221.218.102.146,33323,高匿   ,HTTPS,北京
112.85.175.82  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.131.145 ,9999 ,高匿   ,HTTPS,江苏南通
182.34.33.224  ,9999 ,高匿   ,HTTPS,山东烟台
112.87.70.90   ,9999 ,高匿   ,HTTPS,江苏宿迁
58.253.158.91  ,9999 ,高匿   ,HTTPS,广东揭阳
112.85.166.7   ,9999 ,高匿   ,HTTPS,江苏南通
1.198.73.66    ,9999 ,高匿   ,HTTPS,河南
1.198.73.70    ,9999 ,高匿   ,HTTPS,河南
1.197.203.129  ,9999 ,高匿   ,HTTPS,河南济源
58.253.153.85  ,9999 ,高匿   ,HTTPS,广东揭阳
112.85.128.47  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.167.167 ,9999 ,高匿   ,HTTPS,江苏南通
119.254.94.93  ,46323,高匿   ,HTTPS,北京
115.199.197.185,8118 ,高匿   ,HTTPS,浙江杭州
58.240.220.86  ,53281,透明   ,HTTPS,江苏苏州
120.83.111.146 ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
183.129.207.78 ,18118,透明   ,HTTPS,浙江杭州
60.168.10.110  ,30695,高匿   ,HTTPS,安徽合肥
112.85.167.152 ,9999 ,高匿   ,HTTPS,江苏南通
60.13.42.95    ,9999 ,高匿   ,HTTPS,甘肃平凉
113.121.23.59  ,9999 ,高匿   ,HTTPS,山东
120.83.106.187 ,9999 ,高匿   ,HTTPS,广东揭阳
112.85.128.78  ,9999 ,高匿   ,HTTPS,江苏南通
120.83.99.16   ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
114.250.170.119,53281,透明   ,HTTPS,北京
122.193.247.108,9999 ,高匿   ,HTTPS,江苏南通
123.180.71.232 ,808  ,高匿   ,HTTPS,河北邢台
59.37.18.243   ,3128 ,透明   ,HTTPS,广东东莞
115.219.171.248,8118 ,高匿   ,HTTPS,浙江温州
218.65.219.119 ,36688,高匿   ,HTTPS,广西百色
112.85.129.249 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.165.33  ,9999 ,高匿   ,HTTPS,江苏南通
1.198.72.2     ,9999 ,高匿   ,HTTPS,河南
1.197.204.70   ,9999 ,高匿   ,HTTPS,河南济源
114.139.32.232 ,8118 ,透明   ,HTTPS,贵州遵义
120.83.105.231 ,9999 ,高匿   ,HTTPS,广东揭阳
60.211.218.78  ,53281,透明   ,HTTPS,山东济宁
112.85.151.140 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.174.215 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.169.14  ,9999 ,高匿   ,HTTPS,江苏南通
58.254.220.116 ,52470,高匿   ,HTTPS,广东惠州
120.83.109.20  ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
182.18.13.149  ,53281,透明   ,HTTPS,北京
112.85.130.171 ,9999 ,高匿   ,HTTPS,江苏南通
219.131.243.68 ,9797 ,透明   ,HTTPS,广东珠海市香洲区
119.39.68.20   ,808  ,透明   ,HTTPS,湖南长沙
112.85.172.142 ,9999 ,高匿   ,HTTPS,江苏南通
27.191.234.69  ,9999 ,透明   ,HTTPS,河北唐山
112.85.172.162 ,9999 ,高匿   ,HTTPS,江苏南通
113.120.111.223,8118 ,高匿   ,HTTPS,山东济南
122.136.135.133,59123,高匿   ,HTTPS,吉林延边州延吉
14.118.130.213 ,8081 ,透明   ,HTTPS,广东江门
125.67.25.83   ,41681,高匿   ,HTTPS,四川甘孜州
121.225.24.234 ,3128 ,高匿   ,HTTPS,江苏南京
115.239.25.42  ,9999 ,高匿   ,HTTPS,浙江嘉兴
1.192.243.61   ,9999 ,高匿   ,HTTPS,河南郑州
123.101.213.190,9999 ,高匿   ,HTTPS,河南郑州
211.103.153.29 ,3128 ,透明   ,HTTPS,北京
120.79.176.70  ,3128 ,透明   ,HTTPS,长城宽带
58.253.153.155 ,9999 ,高匿   ,HTTPS,广东揭阳
27.43.191.61   ,9999 ,高匿   ,HTTPS,广东梅州
58.244.59.209  ,8080 ,透明   ,HTTPS,吉林长春
122.193.228.203,9999 ,高匿   ,HTTPS,江苏南通
202.112.237.102,3128 ,透明   ,HTTPS,北京
112.85.130.238 ,9999 ,高匿   ,HTTPS,江苏南通
116.208.54.133 ,9999 ,高匿   ,HTTPS,湖北襄阳
112.85.174.119 ,9999 ,高匿   ,HTTPS,江苏南通
113.121.20.250 ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
112.85.168.34  ,9999 ,高匿   ,HTTPS,江苏南通
218.94.141.59  ,21070,透明   ,HTTPS,江苏南京
171.80.113.22  ,9999 ,高匿   ,HTTPS,
113.121.23.80  ,9999 ,高匿   ,HTTPS,山东
221.6.32.206   ,50925,高匿   ,HTTPS,江苏南京
113.121.20.160 ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
113.121.22.50  ,808  ,高匿   ,HTTPS,山东
183.191.86.46  ,80   ,高匿   ,HTTPS,山西运城
125.32.88.120  ,80   ,高匿   ,HTTPS,吉林长春
113.57.96.253  ,808  ,高匿   ,HTTPS,湖北武汉
113.116.105.15 ,8118 ,高匿   ,HTTPS,广东深圳
221.225.165.31 ,8118 ,高匿   ,HTTPS,江苏苏州
112.85.170.3   ,9999 ,高匿   ,HTTPS,江苏南通
1.197.203.187  ,9999 ,高匿   ,HTTPS,河南济源
1.198.72.45    ,9999 ,高匿   ,HTTPS,河南
112.87.70.7    ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.131.31  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.171.37  ,9999 ,高匿   ,HTTPS,江苏南通
112.85.170.143 ,9999 ,高匿   ,HTTPS,江苏南通
27.41.144.155  ,8118 ,高匿   ,HTTPS,广东汕头
115.225.123.26 ,8118 ,透明   ,HTTPS,浙江绍兴
182.46.115.77  ,8118 ,高匿   ,HTTPS,山东德州
36.248.129.205 ,9999 ,高匿   ,HTTPS,福建福州
121.225.26.151 ,3128 ,高匿   ,HTTPS,江苏南京
36.250.156.13  ,9999 ,高匿   ,HTTPS,福建
117.63.80.132  ,9999 ,高匿   ,HTTPS,江苏常州
117.63.8.47    ,9999 ,高匿   ,HTTPS,江苏常州
117.63.82.153  ,9999 ,高匿   ,HTTPS,江苏常州
111.202.37.195 ,8080 ,透明   ,HTTPS,北京
1.192.110.76   ,8118 ,高匿   ,HTTPS,河南郑州
114.218.114.151,9999 ,高匿   ,HTTPS,江苏苏州
58.58.213.55   ,8888 ,高匿   ,HTTPS,山东
182.88.130.201 ,8118 ,高匿   ,HTTPS,广西南宁
222.188.140.64 ,9999 ,高匿   ,HTTPS,江苏常州
117.63.2.86    ,9999 ,高匿   ,HTTPS,江苏常州
115.55.128.199 ,8118 ,高匿   ,HTTPS,河南商丘
1.192.241.111  ,9999 ,高匿   ,HTTPS,河南郑州
112.85.170.172 ,9999 ,高匿   ,HTTPS,江苏南通
221.225.147.58 ,8118 ,透明   ,HTTPS,江苏苏州
112.85.164.213 ,9999 ,高匿   ,HTTPS,江苏南通
117.95.98.120  ,42704,高匿   ,HTTPS,江苏淮安
119.162.37.165 ,8118 ,高匿   ,HTTPS,山东济南
171.80.3.169   ,9999 ,高匿   ,HTTPS,
112.85.164.161 ,9999 ,高匿   ,HTTPS,江苏南通
115.53.16.222  ,9999 ,高匿   ,HTTPS,河南濮阳
36.99.212.233  ,9999 ,高匿   ,HTTPS,浙江
113.121.46.78  ,9999 ,高匿   ,HTTPS,山东烟台
123.163.96.141 ,9999 ,高匿   ,HTTPS,河南洛阳
222.137.4.96   ,8118 ,高匿   ,HTTPS,河南郑州
115.53.20.2    ,9999 ,高匿   ,HTTPS,河南濮阳
124.94.199.204 ,9999 ,高匿   ,HTTPS,辽宁阜新
112.87.71.206  ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.151.97  ,9999 ,高匿   ,HTTPS,江苏南通
180.160.139.246,8118 ,透明   ,HTTPS,上海
221.225.147.61 ,8118 ,高匿   ,HTTPS,江苏苏州
122.193.246.64 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.165.111 ,9999 ,高匿   ,HTTPS,江苏南通
122.193.245.63 ,9999 ,高匿   ,HTTPS,江苏南通
1.197.204.58   ,9999 ,高匿   ,HTTPS,河南济源
59.38.61.164   ,9797 ,透明   ,HTTPS,广东珠海
1.197.203.88   ,9999 ,高匿   ,HTTPS,河南济源
1.197.204.244  ,9999 ,高匿   ,HTTPS,河南济源
183.148.150.66 ,8118 ,高匿   ,HTTPS,浙江台州
163.204.242.107,9999 ,高匿   ,HTTPS,广东
163.204.243.152,9999 ,高匿   ,HTTPS,广东
1.198.72.250   ,9999 ,高匿   ,HTTPS,河南
1.197.203.25   ,9999 ,高匿   ,HTTPS,河南济源
112.87.71.38   ,9999 ,高匿   ,HTTPS,江苏宿迁
1.197.203.209  ,9999 ,高匿   ,HTTPS,河南济源
120.83.107.12  ,9999 ,高匿   ,HTTPS,广东揭阳市普宁
125.32.80.52   ,8080 ,透明   ,HTTPS,吉林长春
122.193.244.143,9999 ,高匿   ,HTTPS,江苏南通
112.85.129.83  ,9999 ,高匿   ,HTTPS,江苏南通
175.23.40.250  ,8080 ,透明   ,HTTPS,吉林
112.87.70.255  ,9999 ,高匿   ,HTTPS,江苏宿迁
119.254.94.71  ,42788,高匿   ,HTTPS,北京
113.121.23.252 ,9999 ,高匿   ,HTTPS,山东
182.149.157.168,8118 ,透明   ,HTTPS,四川成都
1.198.73.7     ,9999 ,高匿   ,HTTPS,河南
111.177.113.127,9999 ,高匿   ,HTTPS,湖北襄阳
111.177.107.197,9999 ,高匿   ,HTTPS,湖北襄阳
112.85.168.5   ,9999 ,高匿   ,HTTPS,江苏南通
112.85.131.207 ,9999 ,高匿   ,HTTPS,江苏南通
121.233.206.38 ,9999 ,高匿   ,HTTPS,江苏扬州
14.115.106.120 ,808  ,透明   ,HTTPS,广东珠海
180.121.133.21 ,3128 ,高匿   ,HTTPS,江苏南通
180.116.53.129 ,9999 ,高匿   ,HTTPS,江苏常州
218.2.61.63    ,8118 ,高匿   ,HTTPS,江苏淮安
223.241.79.214 ,28813,高匿   ,HTTPS,安徽芜湖
14.20.235.7    ,808  ,透明   ,HTTPS,广东深圳
1.198.111.245  ,9999 ,高匿   ,HTTPS,河南
1.198.111.239  ,9999 ,高匿   ,HTTPS,河南
116.30.120.146 ,9000 ,透明   ,HTTPS,广东深圳
36.99.215.65   ,9999 ,高匿   ,HTTPS,浙江
125.123.143.239,9999 ,高匿   ,HTTPS,浙江嘉兴
123.117.34.10  ,9000 ,透明   ,HTTPS,北京
175.148.70.230 ,1133 ,高匿   ,HTTPS,辽宁葫芦岛
115.53.22.168  ,9999 ,高匿   ,HTTPS,河南濮阳
115.239.24.77  ,9999 ,高匿   ,HTTPS,浙江嘉兴
125.123.137.127,9999 ,高匿   ,HTTPS,浙江嘉兴
182.34.21.252  ,9999 ,高匿   ,HTTPS,山东烟台
36.248.133.43  ,9999 ,高匿   ,HTTPS,福建福州
49.87.110.231  ,9999 ,高匿   ,HTTPS,江苏淮安
112.85.170.155 ,9999 ,高匿   ,HTTPS,江苏南通
113.121.21.92  ,9999 ,高匿   ,HTTPS,山东
112.87.69.199  ,9999 ,高匿   ,HTTPS,江苏宿迁
222.189.191.38 ,9999 ,高匿   ,HTTPS,江苏扬州
121.232.148.194,9000 ,透明   ,HTTP ,江苏镇江
163.204.242.117,9999 ,高匿   ,HTTP ,广东
222.188.132.241,9999 ,高匿   ,HTTP ,江苏常州
1.198.73.45    ,9999 ,高匿   ,HTTP ,河南
163.204.240.171,9999 ,高匿   ,HTTP ,广东
1.197.204.253  ,9999 ,高匿   ,HTTP ,河南济源
1.198.72.16    ,9999 ,高匿   ,HTTP ,河南
115.221.115.153,9999 ,高匿   ,HTTP ,浙江温州
120.83.107.253 ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
175.42.123.202 ,808  ,高匿   ,HTTP ,福建宁德
163.204.247.96 ,9999 ,高匿   ,HTTP ,广东
36.99.215.132  ,9999 ,高匿   ,HTTP ,浙江
163.204.246.174,9999 ,高匿   ,HTTP ,广东
111.75.223.9   ,35918,高匿   ,HTTP ,江西
120.83.123.192 ,9999 ,高匿   ,HTTP ,广东揭阳
58.253.156.122 ,9999 ,高匿   ,HTTP ,广东揭阳
1.198.73.172   ,9999 ,高匿   ,HTTP ,河南
218.94.141.58  ,21070,透明   ,HTTP ,江苏南京
1.198.72.198   ,9999 ,高匿   ,HTTP ,河南
123.188.219.238,9999 ,高匿   ,HTTP ,辽宁
112.85.168.230 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.129.222 ,9999 ,高匿   ,HTTP ,江苏南通
113.116.57.10  ,9000 ,透明   ,HTTP ,广东深圳
112.85.175.244 ,9999 ,高匿   ,HTTP ,江苏南通
113.121.20.4   ,9999 ,高匿   ,HTTP ,山东烟台市莱阳
1.197.203.252  ,9999 ,高匿   ,HTTP ,河南济源
112.85.129.228 ,9999 ,高匿   ,HTTP ,江苏南通
1.197.16.146   ,9999 ,高匿   ,HTTP ,河南许昌
112.85.130.140 ,9999 ,高匿   ,HTTP ,江苏南通
122.193.245.177,9999 ,高匿   ,HTTP ,江苏南通
1.198.73.241   ,9999 ,高匿   ,HTTP ,河南
171.41.122.94  ,9999 ,高匿   ,HTTP ,湖北
124.205.155.158,8080 ,透明   ,HTTP ,北京
182.34.36.238  ,9999 ,高匿   ,HTTP ,山东烟台
112.85.165.194 ,9999 ,高匿   ,HTTP ,江苏南通
163.204.241.198,9999 ,高匿   ,HTTP ,广东
122.137.185.240,80   ,高匿   ,HTTP ,吉林
112.85.165.193 ,9999 ,高匿   ,HTTP ,江苏南通
222.89.32.147  ,9999 ,高匿   ,HTTP ,河南济源
60.13.42.6     ,9999 ,高匿   ,HTTP ,甘肃平凉
60.13.42.164   ,9999 ,高匿   ,HTTP ,甘肃平凉
222.89.32.181  ,9999 ,高匿   ,HTTP ,河南济源
117.90.252.37  ,9000 ,透明   ,HTTP ,江苏镇江
163.204.240.145,9999 ,高匿   ,HTTP ,广东
112.85.170.186 ,9999 ,高匿   ,HTTP ,江苏南通
112.85.170.28  ,9999 ,高匿   ,HTTP ,江苏南通
163.204.245.97 ,9999 ,高匿   ,HTTP ,广东
163.204.246.220,9999 ,高匿   ,HTTP ,广东
112.85.131.89  ,9999 ,高匿   ,HTTP ,江苏南通
112.87.69.197  ,9999 ,高匿   ,HTTP ,江苏宿迁
119.139.196.29 ,3128 ,透明   ,HTTP ,广东深圳
1.192.242.99   ,9999 ,高匿   ,HTTP ,河南郑州
222.186.45.145 ,57273,透明   ,HTTP ,江苏镇江
112.85.175.119 ,9999 ,高匿   ,HTTP ,江苏南通
163.204.243.177,9999 ,高匿   ,HTTP ,广东
121.204.150.181,8118 ,高匿   ,HTTP ,福建厦门
106.12.124.116 ,8118 ,高匿   ,HTTP ,
116.208.11.247 ,9999 ,高匿   ,HTTP ,湖北襄阳
223.241.119.163,8010 ,高匿   ,HTTP ,安徽
125.123.141.255,9999 ,高匿   ,HTTP ,浙江嘉兴
49.86.176.236  ,9999 ,高匿   ,HTTP ,江苏
180.116.59.55  ,9999 ,高匿   ,HTTP ,江苏常州
182.108.44.47  ,808  ,高匿   ,HTTP ,江西
117.80.92.227  ,9999 ,高匿   ,HTTP ,江苏苏州
59.32.37.28    ,8010 ,高匿   ,HTTP ,广东河源
27.46.21.83    ,8888 ,透明   ,HTTP ,广东深圳
58.243.50.184  ,53281,透明   ,HTTP ,安徽合肥
218.108.175.15 ,80   ,透明   ,HTTP ,浙江杭州
117.90.6.244   ,9000 ,透明   ,HTTP ,江苏镇江
221.4.150.7    ,8181 ,透明   ,HTTP ,广东佛山
163.204.241.98 ,9999 ,高匿   ,HTTP ,广东
175.102.3.98   ,8089 ,透明   ,HTTP ,上海
182.88.167.146 ,8123 ,高匿   ,HTTP ,广西南宁
123.163.96.152 ,9999 ,高匿   ,HTTP ,河南洛阳
120.83.108.115 ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
163.204.244.110,9999 ,高匿   ,HTTP ,广东
1.197.204.136  ,9999 ,高匿   ,HTTP ,河南济源
120.84.103.231 ,9999 ,高匿   ,HTTP ,广东珠海
163.204.247.126,9999 ,高匿   ,HTTP ,广东
171.11.178.42  ,9999 ,高匿   ,HTTP ,河南
175.42.123.172 ,9999 ,高匿   ,HTTP ,福建宁德
1.198.72.253   ,9999 ,高匿   ,HTTP ,河南
163.204.240.141,9999 ,高匿   ,HTTP ,广东
182.34.34.42   ,9999 ,高匿   ,HTTP ,山东烟台
171.80.113.4   ,9999 ,高匿   ,HTTP ,
117.91.249.97  ,9999 ,高匿   ,HTTP ,江苏扬州
113.121.20.86  ,9999 ,高匿   ,HTTP ,山东烟台市莱阳
113.121.21.199 ,9999 ,高匿   ,HTTP ,山东
112.87.69.243  ,9999 ,高匿   ,HTTP ,江苏宿迁
60.13.42.64    ,9999 ,高匿   ,HTTP ,甘肃平凉
112.85.171.116 ,9999 ,高匿   ,HTTP ,江苏南通
112.67.45.133  ,8118 ,高匿   ,HTTP ,海南海口
113.227.182.113,8118 ,高匿   ,HTTP ,辽宁大连
115.159.155.83 ,8118 ,高匿   ,HTTP ,河南郑州
112.85.167.83  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.166.57  ,9999 ,高匿   ,HTTP ,江苏南通
112.85.128.110 ,9999 ,高匿   ,HTTP ,江苏南通
222.89.248.222 ,35045,高匿   ,HTTP ,河南商丘市永城
112.87.70.102  ,9999 ,高匿   ,HTTP ,江苏宿迁
182.34.35.230  ,9999 ,高匿   ,HTTP ,山东烟台
113.120.111.223,8118 ,高匿   ,HTTPS,山东济南
122.136.135.133,59123,高匿   ,HTTPS,吉林延边州延吉
125.67.25.83   ,41681,高匿   ,HTTPS,四川甘孜州
36.99.213.157  ,9999 ,高匿   ,HTTP ,浙江
36.99.214.234  ,9999 ,高匿   ,HTTP ,浙江
111.75.193.23  ,48449,高匿   ,HTTP ,江西
36.250.156.30  ,9999 ,高匿   ,HTTP ,福建
1.193.244.88   ,9999 ,高匿   ,HTTP ,河南洛阳
36.99.214.16   ,9999 ,高匿   ,HTTP ,浙江
182.88.212.164 ,8123 ,高匿   ,HTTP ,广西南宁
27.221.32.140  ,80   ,高匿   ,HTTP ,山东
1.192.243.153  ,9999 ,高匿   ,HTTP ,河南郑州
175.148.71.234 ,1133 ,高匿   ,HTTP ,辽宁葫芦岛
121.225.24.234 ,3128 ,高匿   ,HTTPS,江苏南京
115.239.25.42  ,9999 ,高匿   ,HTTPS,浙江嘉兴
1.192.243.61   ,9999 ,高匿   ,HTTPS,河南郑州
123.101.213.190,9999 ,高匿   ,HTTPS,河南郑州
163.204.242.117,9999 ,高匿   ,HTTP ,广东
222.188.132.241,9999 ,高匿   ,HTTP ,江苏常州
1.198.73.45    ,9999 ,高匿   ,HTTP ,河南
163.204.240.171,9999 ,高匿   ,HTTP ,广东
1.197.204.253  ,9999 ,高匿   ,HTTP ,河南济源
1.198.72.16    ,9999 ,高匿   ,HTTP ,河南
115.221.115.153,9999 ,高匿   ,HTTP ,浙江温州
120.83.107.253 ,9999 ,高匿   ,HTTP ,广东揭阳市普宁
175.42.123.202 ,808  ,高匿   ,HTTP ,福建宁德
163.204.247.96 ,9999 ,高匿   ,HTTP ,广东
36.99.215.132  ,9999 ,高匿   ,HTTP ,浙江
58.253.153.155 ,9999 ,高匿   ,HTTPS,广东揭阳
27.43.191.61   ,9999 ,高匿   ,HTTPS,广东梅州
122.193.228.203,9999 ,高匿   ,HTTPS,江苏南通
163.204.246.174,9999 ,高匿   ,HTTP ,广东
111.75.223.9   ,35918,高匿   ,HTTP ,江西
120.83.123.192 ,9999 ,高匿   ,HTTP ,广东揭阳
112.85.130.238 ,9999 ,高匿   ,HTTPS,江苏南通
116.208.54.133 ,9999 ,高匿   ,HTTPS,湖北襄阳
112.85.174.119 ,9999 ,高匿   ,HTTPS,江苏南通
58.253.156.122 ,9999 ,高匿   ,HTTP ,广东揭阳
113.121.20.250 ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
1.198.73.172   ,9999 ,高匿   ,HTTP ,河南
112.85.168.34  ,9999 ,高匿   ,HTTPS,江苏南通
171.80.113.22  ,9999 ,高匿   ,HTTPS,
1.198.72.198   ,9999 ,高匿   ,HTTP ,河南
113.121.23.80  ,9999 ,高匿   ,HTTPS,山东
123.188.219.238,9999 ,高匿   ,HTTP ,辽宁
112.85.168.230 ,9999 ,高匿   ,HTTP ,江苏南通
221.6.32.206   ,50925,高匿   ,HTTPS,江苏南京
113.121.20.160 ,9999 ,高匿   ,HTTPS,山东烟台市莱阳
112.85.129.222 ,9999 ,高匿   ,HTTP ,江苏南通
113.121.22.50  ,808  ,高匿   ,HTTPS,山东
112.85.167.204 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.175.244 ,9999 ,高匿   ,HTTP ,江苏南通
113.121.20.4   ,9999 ,高匿   ,HTTP ,山东烟台市莱阳
1.197.203.252  ,9999 ,高匿   ,HTTP ,河南济源
112.85.129.228 ,9999 ,高匿   ,HTTP ,江苏南通
1.197.16.146   ,9999 ,高匿   ,HTTP ,河南许昌
113.124.84.8   ,9999 ,高匿   ,HTTPS,山东烟台
112.85.130.140 ,9999 ,高匿   ,HTTP ,江苏南通
122.193.245.177,9999 ,高匿   ,HTTP ,江苏南通
218.63.76.41   ,60485,高匿   ,HTTPS,云南曲靖
223.241.116.184,8010 ,高匿   ,HTTPS,安徽
180.104.107.46 ,45700,高匿   ,HTTPS,江苏苏州
1.198.73.241   ,9999 ,高匿   ,HTTP ,河南
171.41.122.94  ,9999 ,高匿   ,HTTP ,湖北
182.34.36.238  ,9999 ,高匿   ,HTTP ,山东烟台
112.85.174.116 ,9999 ,高匿   ,HTTPS,江苏南通
112.85.165.194 ,9999 ,高匿   ,HTTP ,江苏南通
163.204.241.198,9999 ,高匿   ,HTTP ,广东
115.239.25.92  ,9999 ,高匿   ,HTTPS,浙江嘉兴
122.137.185.240,80   ,高匿   ,HTTP ,吉林
112.87.70.171  ,9999 ,高匿   ,HTTPS,江苏宿迁
112.85.165.193 ,9999 ,高匿   ,HTTP ,江苏南通
222.89.32.147  ,9999 ,高匿   ,HTTP ,河南济源
115.53.35.210  ,9999 ,高匿   ,HTTPS,河南濮阳
60.13.42.79    ,9999 ,高匿   ,HTTPS,甘肃平凉
1.197.204.140  ,53128,高匿   ,HTTPS,河南济源
60.13.42.154   ,9999 ,高匿   ,HTTPS,甘肃平凉
112.85.172.110 ,9999 ,高匿   ,HTTPS,江苏南通
60.13.42.6     ,9999 ,高匿   ,HTTP ,甘肃平凉
